"step","type","amount","nameOrig","oldbalanceOrg","newbalanceOrig","nameDest","oldbalanceDest","newbalanceDest"
16,"CASH_OUT",352901.46,"C1817977788",80868,0,"C103643746",294804.33,647705.79
16,"CASH_OUT",172817.6,"C948134596",110885.56,0,"C694889238",451378.95,624196.55
16,"CASH_IN",308280.54,"C787207696",3540,311820.54,"C1137861984",101261.95,0
16,"PAYMENT",5868.25,"C1089835107",90166.06,84297.81,"M1678642227",0,0
16,"CASH_IN",359200.88,"C1951559149",1134303.05,1493503.92,"C1536581007",591099.14,231898.26
16,"PAYMENT",2543.82,"C1983473267",396778.51,394234.69,"M276915738",0,0
16,"PAYMENT",14202.15,"C1296393791",81123,66920.85,"M1426417688",0,0
16,"CASH_IN",363074.85,"C1948830399",5156737.8,5519812.64,"C1395957862",4134661.08,3771586.23
16,"CASH_IN",120606.61,"C1794316821",22006,142612.61,"C2061161538",0,194226.72
16,"PAYMENT",18777.3,"C299344174",1554,0,"M681607511",0,0
16,"PAYMENT",3562.15,"C690747990",0,0,"M1361883751",0,0
16,"CASH_OUT",219328.42,"C1290926403",0,0,"C414958387",894301.56,1113629.98
16,"PAYMENT",11432.6,"C875132911",93605,82172.4,"M1232864250",0,0
16,"TRANSFER",557108.18,"C986671504",140863.8,0,"C392424605",4871087.08,5036912.06
16,"CASH_IN",166822.29,"C555362223",7045,173867.29,"C1029966873",156176.53,0
16,"CASH_OUT",39747.6,"C415410906",0,0,"C989734135",619408.13,773032.88
16,"PAYMENT",5124.2,"C40285202",15850,10725.8,"M387553697",0,0
16,"PAYMENT",15177.96,"C212700590",0,0,"M271267489",0,0
16,"CASH_IN",279145.51,"C1113212634",49658,328803.51,"C1832793954",301840,22694.49
16,"PAYMENT",11421.96,"C440295427",201366.44,189944.49,"M463336030",0,0
16,"CASH_IN",4734.97,"C626712264",8887785.76,8892520.72,"C804731631",698907.77,614907.64
16,"PAYMENT",2405.64,"C1618505486",284921.03,282515.39,"M412133666",0,0
16,"CASH_OUT",74900.82,"C1956556377",28851,0,"C1215688355",1803491.42,1878392.24
16,"CASH_IN",273687.76,"C894189080",15654,289341.76,"C1138459813",409010.07,166352.28
16,"PAYMENT",14136.2,"C1269872274",0,0,"M443458682",0,0
16,"PAYMENT",15314.35,"C1573426601",0,0,"M132813412",0,0
16,"PAYMENT",18309.76,"C1611058495",49884,31574.24,"M757761878",0,0
16,"PAYMENT",3109.88,"C200259420",0,0,"M1193574469",0,0
16,"TRANSFER",1454099.16,"C260292173",0,0,"C650657798",7245724.1,8699823.26
16,"CASH_IN",73901.38,"C208496383",159857,233758.38,"C1781625292",0,0
16,"CASH_OUT",188815.51,"C508053261",0,0,"C961341325",729266.17,918081.68
16,"CASH_OUT",103086.11,"C1349296036",2164,0,"C1374963271",7261,110347.11
16,"CASH_OUT",186079.08,"C1987119296",0,0,"C1969829178",11331390.04,11517469.12
16,"CASH_IN",120608.8,"C328820008",4685907.81,4806516.61,"C1930765902",4010349.02,3889740.22
16,"CASH_IN",309727.03,"C1076025739",9141416.71,9451143.75,"C1156099546",480310.46,190286.36
16,"CASH_IN",310630.84,"C1479701727",30809,341439.84,"C461563050",3597175.43,3286544.59
16,"CASH_OUT",540069.48,"C1511603447",0,0,"C331276682",2214990.71,2469577.99
16,"PAYMENT",9906.78,"C858922515",16081,6174.22,"M1835159440",0,0
16,"CASH_OUT",117927.41,"C416975276",333,0,"C1696148792",0,117927.41
16,"PAYMENT",13618.76,"C1216426258",5237,0,"M378443522",0,0
16,"CASH_IN",102184.18,"C1841219998",337694.33,439878.51,"C1761353343",8877158.75,9059471.68
16,"PAYMENT",2636.12,"C675321978",0,0,"M1952068206",0,0
17,"PAYMENT",8244.94,"C692982004",0,0,"M359926875",0,0
17,"CASH_IN",74016.44,"C421947998",1521787.44,1595803.88,"C1804168461",1730860.97,1656844.53
17,"PAYMENT",2081.49,"C638135539",48723,46641.51,"M1291645147",0,0
17,"TRANSFER",744682.44,"C1866533286",0,0,"C722999505",1229444.09,1974126.53
17,"PAYMENT",32758.51,"C983446276",63141,30382.49,"M141637287",0,0
17,"PAYMENT",4448.89,"C1289270465",0,0,"M1956553175",0,0
17,"CASH_OUT",118711.68,"C224290762",0,0,"C168299345",2518608.37,2637320.06
17,"CASH_IN",172875.39,"C1393541259",4699670.79,4872546.18,"C1486140065",277882.81,105007.42
17,"CASH_OUT",273072.79,"C474443192",14314,0,"C1437440684",0,273072.79
17,"CASH_IN",22654.78,"C561007175",0,22654.78,"C274387096",586771.28,564116.49
17,"CASH_OUT",78778.08,"C1387625959",0,0,"C781336406",1741405.14,1820183.22
17,"CASH_IN",326669.13,"C1433904374",9323460.43,9650129.56,"C388910394",502508.47,175839.34
17,"PAYMENT",7078.15,"C523107110",2306282.18,2299204.03,"M2050769888",0,0
17,"CASH_IN",117671.09,"C661132470",6853438.13,6971109.21,"C1243569628",305207.45,187536.37
17,"CASH_OUT",96339,"C1526862422",0,0,"C170927057",7867591.42,10967958.43
17,"CASH_OUT",121405.21,"C556163753",187815,66409.79,"C396957380",0,121405.21
17,"CASH_OUT",294666.76,"C1111610666",0,0,"C1119868453",508676.33,1094338.65
17,"CASH_OUT",31066.47,"C1928567203",0,0,"C2127741470",2205722.62,2236789.09
17,"TRANSFER",1180088.42,"C735145041",0,0,"C753926456",11982020.97,13368755.75
17,"TRANSFER",528188.24,"C877351790",248201,0,"C2077597843",283,0
17,"PAYMENT",28080.92,"C774821549",12085,0,"M1061323163",0,0
17,"CASH_OUT",143400.59,"C1359053612",0,0,"C1916475535",299135.83,0
17,"PAYMENT",63705.9,"C1230877061",135066.9,71361,"M2033328341",0,0
17,"CASH_OUT",386097.6,"C108401020",14486,0,"C123825093",0,386097.6
17,"CASH_OUT",213765.15,"C999885779",0,0,"C134426098",4099719.3,4313484.45
17,"DEBIT",3487.67,"C1090001530",31846,28358.33,"C250012975",352280.54,355768.21
17,"PAYMENT",26394.23,"C1644153547",6590.22,0,"M1939227660",0,0
17,"CASH_IN",36866.87,"C1379232287",4083728.8,4120595.67,"C727314917",785146.93,1047416.47
17,"CASH_IN",5932.99,"C388271260",33163,39095.99,"C1630080366",220569.15,46833.3
17,"PAYMENT",21811.03,"C1989678523",0,0,"M995107851",0,0
17,"PAYMENT",2682.01,"C1295988946",0,0,"M1513023812",0,0
17,"PAYMENT",16764.02,"C2048300903",0,0,"M1889461742",0,0
17,"PAYMENT",7945.58,"C1302995539",0,0,"M2017531247",0,0
17,"CASH_OUT",366316.82,"C270159094",0,0,"C1067741229",3205103.83,3571420.65
17,"TRANSFER",746801.61,"C269841045",0,0,"C161349047",10505116.52,11251918.12
17,"CASH_OUT",418353.81,"C622893167",10277,0,"C890377362",5884452.22,6302806.04
17,"PAYMENT",37042.58,"C2079661564",107738,70695.42,"M871134169",0,0
17,"CASH_OUT",67346.63,"C1840106731",0,0,"C1085700006",1254644.62,1321991.25
17,"CASH_IN",163862.49,"C605960934",12897587.21,13061449.71,"C2072260217",1906566.68,1742704.19
17,"CASH_IN",94794.75,"C1911111972",14606757.72,14701552.46,"C106171046",562461.01,467666.26
17,"TRANSFER",1036352.71,"C863043868",0,0,"C402727399",4789675.42,5826028.13
17,"CASH_OUT",377431.51,"C1054642227",160960,0,"C541515973",144214.94,521646.45
17,"PAYMENT",4291.83,"C108294989",140868.89,136577.07,"M920880580",0,0
17,"PAYMENT",175.21,"C1137983821",188417.52,188242.31,"M1671993654",0,0
17,"CASH_OUT",400979.69,"C1754128804",0,0,"C1542534326",1170429.87,1571409.56
17,"CASH_OUT",254619.52,"C738929332",41264,0,"C868055265",0,254619.52
17,"CASH_OUT",514120.29,"C1090080832",3019,0,"C632943746",0,514120.29
17,"CASH_IN",187555.94,"C1225044697",3320249.8,3507805.74,"C615098252",4351574.33,4164018.39
18,"CASH_OUT",23629.2,"C1034782684",0,0,"C1957342216",30986,54615.2
18,"CASH_IN",34000.33,"C336660570",3787283.37,3821283.7,"C1740133606",2773224.92,2739224.6
18,"PAYMENT",9315.36,"C969321820",52566,43250.64,"M26446224",0,0
18,"CASH_OUT",139743.34,"C2139220162",23015,0,"C202101281",0,1161257.99
18,"CASH_OUT",217704.32,"C949335844",103145,0,"C572087369",0,217704.32
18,"CASH_IN",74799.93,"C885024799",514,75313.93,"C790848185",5865289.71,5790489.79
18,"PAYMENT",16461.12,"C272680004",140611.06,124149.94,"M697388984",0,0
18,"PAYMENT",9439.55,"C1860594702",0,0,"M160305428",0,0
18,"CASH_OUT",133530.99,"C1601744588",508679,375148.01,"C958609095",568379.62,89030.47
18,"TRANSFER",509783.53,"C1434449639",0,0,"C293257712",2757440.98,4456155.95
18,"PAYMENT",13624.88,"C106310780",0,0,"M1355448934",0,0
18,"PAYMENT",6016.59,"C829257515",0,0,"M75086895",0,0
18,"CASH_OUT",5860.5,"C1900621856",0,0,"C415286934",30368,155929.4
18,"CASH_OUT",153420.72,"C271022971",5650,0,"C1843850092",751135.93,597794.96
18,"PAYMENT",13153.71,"C622451802",0,0,"M893521922",0,0
18,"CASH_OUT",125405.96,"C1019640566",0,0,"C2031135236",3298657.09,3424063.05
18,"CASH_IN",170258.94,"C974770042",58618,228876.94,"C1387713471",2682343.14,2517619.74
18,"PAYMENT",11609.1,"C1649155648",0,0,"M376485437",0,0
18,"CASH_IN",255373.51,"C378863930",49509,304882.51,"C639862924",1247249.85,3234534.28
18,"PAYMENT",12438.75,"C1036423479",0,0,"M675071172",0,0
18,"CASH_OUT",112631.15,"C305442300",0,0,"C790810719",155757,268388.14
18,"PAYMENT",1477.88,"C1649742022",3935.4,2457.52,"M123700187",0,0
18,"PAYMENT",4029.42,"C1800901839",75097.86,71068.45,"M1086798957",0,0
18,"PAYMENT",7183.6,"C1468835551",168305.52,161121.92,"M1940930985",0,0
18,"PAYMENT",25237.84,"C829276401",732888.23,707650.38,"M296902297",0,0
18,"TRANSFER",855247.2,"C106339463",0,0,"C553447319",940619.13,1795866.33
18,"PAYMENT",14317.61,"C617001483",241984.41,227666.79,"M879587281",0,0
18,"CASH_IN",9746.49,"C1206386999",52103,61849.49,"C270656178",1702059.19,1911900.6
18,"CASH_OUT",75662.75,"C1698322700",184240.82,108578.07,"C1929520204",908812.24,984474.99
18,"CASH_IN",12323.34,"C1335666514",3753926.58,3766249.92,"C678651991",1845281.18,1771358.06
18,"CASH_OUT",264880.4,"C584304469",30692,0,"C988710621",120350.57,385230.97
18,"PAYMENT",8560.74,"C2057911370",11396,2835.26,"M51016774",0,0
18,"CASH_OUT",452118.25,"C2020184111",275,0,"C1194329596",92454.36,665343.5
18,"PAYMENT",11254.92,"C189622513",15038,3783.08,"M1214698520",0,0
18,"CASH_IN",127302.83,"C1367468414",1883140.31,2010443.14,"C503501228",2807200.72,2679897.89
18,"CASH_IN",144296.61,"C2140535377",8808179.46,8952476.07,"C253145583",646142.42,1204411.35
18,"PAYMENT",6493.23,"C932081361",16926.29,10433.06,"M434097464",0,0
18,"TRANSFER",698331.74,"C279427364",201277,0,"C1035275986",371936.07,1070267.81
18,"CASH_IN",89585.39,"C1517210282",3336272.13,3425857.52,"C636750444",244885.88,155300.5
18,"CASH_IN",6259.95,"C1598002279",4770690.37,4776950.32,"C1878809659",651801.31,645541.36
18,"PAYMENT",21387.39,"C624399646",0,0,"M2016331918",0,0
18,"CASH_IN",108458.28,"C1720303672",3834204.2,3942662.48,"C979818878",255744.71,147286.43
18,"PAYMENT",5685.39,"C84173110",726514.01,720828.61,"M380017886",0,0
18,"PAYMENT",16138.76,"C592544802",136122.84,119984.09,"M1131311550",0,0
18,"PAYMENT",12225.4,"C1993590186",22766.63,10541.23,"M1237175524",0,0
18,"CASH_IN",41400.81,"C461473325",31360,72760.81,"C1335050193",0,0
18,"CASH_IN",319026.23,"C1691618510",0,319026.23,"C199327145",0,0
18,"CASH_OUT",86893.04,"C812205371",0,0,"C694101255",151186.87,238079.91
18,"CASH_OUT",60648.02,"C487845346",53525.57,0,"C325509484",315505.51,376153.52
18,"CASH_IN",190141.93,"C224993406",16176485.87,16366627.8,"C1919930418",3160995.62,3026468.1
18,"PAYMENT",4000.86,"C1347594793",0,0,"M465422434",0,0
18,"CASH_IN",86494.94,"C716523953",2551,89045.94,"C100112661",213372,229331.97
19,"PAYMENT",10440.94,"C2090293422",0,0,"M2024522045",0,0
19,"CASH_OUT",227817.47,"C1546272422",19965,0,"C1515123638",0,227817.47
19,"CASH_OUT",31786.82,"C732755994",31339,0,"C783602068",434505.51,466292.33
19,"CASH_OUT",88563.49,"C755276263",17569,0,"C2071755416",2830537.51,2932360.04
19,"CASH_IN",68224.37,"C1643619666",7035263.49,7103487.86,"C1874819995",72389.43,4165.06
19,"CASH_IN",170560.85,"C530590373",10260535.31,10431096.16,"C1392189910",1720376.31,1549815.45
19,"PAYMENT",15423.39,"C1666540801",0,0,"M2007970484",0,0
19,"CASH_OUT",39417.92,"C937362921",39155,0,"C1488319546",581763.56,1036655.85
19,"CASH_OUT",60987.09,"C844565077",0,0,"C1461941814",471190.54,532177.63
19,"CASH_OUT",196214.31,"C95023031",0,0,"C182618833",602623.59,798837.91
19,"PAYMENT",6501.13,"C634231699",34236.17,27735.05,"M322534095",0,0
19,"PAYMENT",301.87,"C251435019",0,0,"M454656915",0,0
19,"PAYMENT",326.09,"C362252814",95084.18,94758.09,"M1775424539",0,0
19,"CASH_OUT",253191.62,"C723526824",0,0,"C424954008",8694029.7,8947221.32
19,"CASH_OUT",194408.11,"C1731295097",156384,0,"C1884082310",98436.27,292844.38
19,"TRANSFER",1814821.1,"C244259785",0,0,"C732398219",3848457.65,5663278.75
19,"TRANSFER",15388.92,"C534459330",0,0,"C888171284",374541.66,389930.58
19,"CASH_IN",268485.08,"C1216281840",530,269015.08,"C1959729443",0,0
19,"TRANSFER",184724.55,"C1378522879",0,0,"C1494727044",11539229.54,11435956.54
19,"CASH_OUT",296274.18,"C1101807183",0,0,"C131671914",369049.18,818226.29
19,"PAYMENT",3651.67,"C2023250401",0,0,"M1759325780",0,0
19,"PAYMENT",6167.74,"C1147925506",86488.61,80320.87,"M1816267617",0,0
19,"PAYMENT",20386.89,"C857740703",18136,0,"M1752100247",0,0
19,"CASH_IN",455657.8,"C2098880378",1872662.59,2328320.38,"C1894196217",2371477.57,1915819.78
19,"CASH_OUT",77123.91,"C1071768941",0,0,"C1796156962",637837.92,1723505.01
19,"CASH_OUT",301280.08,"C663546595",0,0,"C231697818",7913.75,309193.83
19,"CASH_IN",20622.35,"C1321905030",0,20622.35,"C699133054",2609805.51,2589183.16
19,"CASH_OUT",234632,"C404746750",50924,0,"C779874418",8937996.42,9648751.47
19,"TRANSFER",1769133.1,"C616897257",0,0,"C824272289",4624812.64,6667393.92
19,"CASH_OUT",60125.08,"C184169457",0,0,"C1194576967",67727.07,127852.15
19,"CASH_IN",209528.38,"C1265453336",40208,249736.38,"C549340983",34114.24,0
19,"PAYMENT",17993.04,"C1052749979",0,0,"M856591278",0,0
19,"PAYMENT",32245.52,"C255498487",0,0,"M1549797913",0,0
19,"TRANSFER",321507.63,"C1947963503",0,0,"C1321128627",660825.99,1100923.29
19,"CASH_IN",186674.49,"C29551511",156664.73,343339.22,"C1483332231",311692.07,0
19,"PAYMENT",10551.19,"C1277773834",416773.38,406222.18,"M1805766711",0,0
19,"CASH_OUT",149279.75,"C2140260063",0,0,"C1427310482",186732.82,336012.57
19,"PAYMENT",21235.69,"C394503321",64525.88,43290.2,"M142817070",0,0
19,"PAYMENT",2477.46,"C44842793",60127,57649.54,"M1930433645",0,0
19,"CASH_OUT",101202.37,"C901912105",17653,0,"C1161837261",0,101202.37
19,"PAYMENT",96.8,"C1645450479",0,0,"M427400944",0,0
19,"PAYMENT",22191.8,"C1608617048",31622,9430.2,"M13232202",0,0
19,"CASH_OUT",156462.63,"C608343208",0,0,"C720812883",306098.32,462560.95
20,"CASH_OUT",152209.2,"C351545788",17579,0,"C1505789010",925972.02,1210160.19
20,"CASH_OUT",757041.4,"C1565115645",0,0,"C1982858054",896152.36,1723052.95
20,"PAYMENT",6642.91,"C532299716",52519.87,45876.96,"M1773954887",0,0
20,"CASH_OUT",34746.03,"C1460444293",0,0,"C1902307777",139887.24,174633.28
20,"PAYMENT",418.8,"C244932433",59927,59508.2,"M1193023841",0,0
20,"CASH_IN",84066.45,"C1549689666",15187964.52,15272030.97,"C1536036480",114448.21,30381.76
20,"CASH_OUT",177768.59,"C1540533291",0,0,"C1866297893",226600.09,404368.68
20,"PAYMENT",1622.46,"C1637711620",0,0,"M1702482511",0,0
20,"PAYMENT",1033.54,"C296238402",0,0,"M1032128010",0,0
20,"PAYMENT",548.97,"C1303281893",0,0,"M58948236",0,0
20,"CASH_IN",32098.94,"C957489276",398128.56,430227.49,"C1644273565",145994.16,113895.22
20,"CASH_IN",41249.32,"C1485092419",3003634.33,3044883.65,"C2087707409",1567249.99,1526000.68
20,"CASH_OUT",121811.5,"C2103011948",1057,0,"C1784228607",0,121811.5
20,"PAYMENT",11998.95,"C719211982",72424,60425.05,"M2051863343",0,0
20,"PAYMENT",240.61,"C90528511",0,0,"M328939875",0,0
20,"PAYMENT",4065.6,"C33628359",0,0,"M425043077",0,0
20,"CASH_OUT",15116.57,"C1602880782",448,0,"C34762045",0,15116.57
20,"CASH_OUT",64475.66,"C1946571267",14775,0,"C1940229798",1425334.8,1489810.46
20,"CASH_IN",35692.95,"C1592918660",978024.15,1013717.1,"C66979619",77581.71,41888.77
20,"CASH_OUT",32761.41,"C1882158718",445327,412565.59,"C1133999867",1626639.09,1659400.5
20,"CASH_OUT",154537.35,"C725502965",0,0,"C1034382650",2073783.08,2228320.43
20,"TRANSFER",660924.23,"C899361223",0,0,"C1960085106",0,777621.8
20,"CASH_OUT",47349.15,"C1911331782",0,0,"C1504011426",214639.91,352575.6
20,"PAYMENT",3035.66,"C1045381071",111,0,"M1224965385",0,0
20,"PAYMENT",7597.68,"C2030418252",14866,7268.32,"M395062187",0,0
20,"PAYMENT",649.09,"C80330778",206129.95,205480.85,"M730190672",0,0
20,"CASH_IN",97418.63,"C332881304",9252269.53,9349688.16,"C265384861",231640.42,134221.79
20,"PAYMENT",27501.18,"C1689840769",0,0,"M349446677",0,0
20,"CASH_OUT",136862.08,"C563301106",31009.07,0,"C2057450230",691576.23,828438.31
20,"PAYMENT",12116.55,"C188797283",8074,0,"M1900968352",0,0
20,"TRANSFER",97743.86,"C325019870",0,0,"C1202195187",120735.26,218479.12
20,"CASH_IN",165661.95,"C1594930123",105745,271406.95,"C1168804262",108493.26,0
20,"CASH_OUT",112113.47,"C1903423655",0,0,"C1062487621",501377.24,613490.72
20,"CASH_OUT",376111.48,"C1651476801",0,0,"C1324758603",726665.29,1102776.77
20,"CASH_IN",126012.41,"C1710622862",677131.49,803143.89,"C703207007",338994.46,395777.13
20,"CASH_OUT",189682.44,"C1219479405",18962,0,"C1133654488",0,189682.44
20,"PAYMENT",3700.18,"C1989510808",822,0,"M907766085",0,0
20,"CASH_IN",111853.53,"C2061780412",121409,233262.53,"C1008714766",0,0
20,"CASH_OUT",82780.04,"C1112180199",160629,77848.96,"C815873622",712446.46,795226.5
20,"CASH_OUT",148638.42,"C1192270105",10278,0,"C1216092644",210592.11,359230.53
20,"PAYMENT",4309.46,"C1767144181",3016,0,"M382187365",0,0
20,"PAYMENT",8078.12,"C390138338",15439,7360.88,"M1410026964",0,0
20,"CASH_OUT",96105.03,"C146469358",0,0,"C632269975",125225.43,221330.47
20,"CASH_OUT",585168.74,"C1288092614",0,0,"C1922391259",757767.37,1342936.1
21,"CASH_IN",507018.29,"C2030006086",9590694.22,10097712.51,"C1247270977",2889041,2382022.7
21,"CASH_OUT",70889.33,"C267051789",15418,0,"C2089072452",45375.16,116264.49
21,"CASH_IN",47964.76,"C570424038",20839,68803.76,"C1321157722",0,0
21,"PAYMENT",3001.79,"C196657115",30240,27238.21,"M440063205",0,0
21,"PAYMENT",2259.64,"C723524863",75200.27,72940.63,"M362838531",0,0
21,"DEBIT",7564.81,"C1125135578",0,0,"C241059862",178331.13,185895.95
21,"PAYMENT",8808.77,"C1184829605",20555,11746.23,"M1606777318",0,0
21,"PAYMENT",6703.18,"C2119414261",12443,5739.82,"M998953623",0,0
21,"CASH_OUT",78932.38,"C595555122",0,0,"C1677727024",1984426.95,2063359.33
21,"CASH_OUT",34411.71,"C463623220",534259,499847.29,"C61904053",284013.16,318424.87
21,"CASH_IN",153509.49,"C1062195080",4123318.36,4276827.84,"C314331357",295401.82,82455.81
21,"CASH_IN",104610.58,"C2080909354",274,104884.58,"C1137200061",514107.65,409497.07
21,"CASH_IN",162662.32,"C1586971652",3338504.29,3501166.61,"C534743518",2737752.13,2575089.81
21,"CASH_OUT",137283.19,"C1876318160",94165,0,"C1642545628",286433.01,423716.2
21,"CASH_OUT",76750.56,"C1112207128",0,0,"C673044380",2113344.46,2190095.01
21,"PAYMENT",19850.88,"C387352514",235895.81,216044.93,"M240506486",0,0
21,"CASH_IN",161312.59,"C809180604",886546.46,1047859.04,"C1330700394",1397893.29,1236580.71
21,"PAYMENT",4026.32,"C1404119574",235094.95,231068.63,"M834181222",0,0
21,"TRANSFER",689224.79,"C1327166830",0,0,"C875939735",2452865.39,3142090.18
22,"CASH_OUT",33083.74,"C11786039",17390,0,"C1381670471",1226222.3,1259306.04
22,"PAYMENT",540.12,"C203058209",393361,392820.88,"M45779526",0,0
22,"TRANSFER",803387.45,"C1632061527",0,0,"C495398308",5199478.16,6002865.61
22,"CASH_IN",54553.14,"C573172801",3762947.65,3817500.79,"C934985593",151998.55,97445.41
22,"PAYMENT",1543.14,"C1003807499",72465.09,70921.95,"M276037029",0,0
22,"CASH_IN",272161.12,"C126133717",6326798.5,6598959.62,"C287711177",2276251.41,2004090.29
22,"CASH_IN",17625.51,"C50691666",165531,183156.51,"C1594427897",100558,71608.7
22,"PAYMENT",4881.03,"C1646984342",139,0,"M539390786",0,0
22,"PAYMENT",1144.13,"C1365198335",15895,14750.87,"M1357573302",0,0
22,"CASH_IN",90107.66,"C640989463",8450320.39,8540428.05,"C254263902",441540.26,351432.61
22,"PAYMENT",22596.8,"C1990486981",6001,0,"M2041411848",0,0
22,"PAYMENT",20400.05,"C1908610761",35244,14843.95,"M1863300218",0,0
22,"PAYMENT",20330.56,"C928512825",250719,230388.44,"M823415163",0,0
22,"PAYMENT",554.89,"C721143195",104800,104245.11,"M1794021847",0,0
23,"CASH_IN",107729.52,"C852349723",3571276.3,3679005.81,"C478480868",2130816.31,2023086.79
23,"PAYMENT",8754.53,"C1040215996",0,0,"M1442553915",0,0
23,"PAYMENT",16633.87,"C693022200",15685,0,"M1854268002",0,0
23,"TRANSFER",159320.08,"C480223559",2819,0,"C920964948",82258.18,241578.26
23,"CASH_IN",51076.35,"C1097849130",3038335.67,3089412.02,"C779925787",3296581.5,3245505.15
23,"PAYMENT",2840.42,"C305489362",8795.48,5955.06,"M1992804814",0,0
24,"CASH_IN",328877.15,"C2046681084",6287173.64,6616050.79,"C1043700885",1562712.64,1233835.49
25,"PAYMENT",7416.5,"C1091108522",278,0,"M1695858503",0,0
25,"CASH_OUT",101799.88,"C1836013794",248319,146519.12,"C2104627006",370333.18,472133.06
25,"PAYMENT",8364.87,"C1324316570",26260.56,17895.69,"M771013240",0,0
33,"PAYMENT",5106.13,"C592980694",54173,49066.87,"M366989326",0,0
33,"CASH_OUT",211234.68,"C504001166",32278,0,"C1832169428",10750567.05,10961801.73
33,"PAYMENT",4765.17,"C1654554506",0,0,"M1333213513",0,0
33,"CASH_OUT",124294.19,"C1646970424",0,0,"C1297597988",590477.89,714772.08
33,"CASH_IN",398326.31,"C1811191900",5204851.47,5603177.78,"C277595172",5294632.5,4896306.19
33,"PAYMENT",11289.18,"C1876990423",0,0,"M655900076",0,0
33,"CASH_OUT",399678.77,"C1800714103",0,0,"C262986391",717018.92,1116697.69
33,"CASH_OUT",40689.59,"C2037110979",103004,62314.41,"C1960584239",0,40689.59
33,"CASH_OUT",482371.63,"C51430500",0,0,"C1955893549",756222.81,1238594.45
33,"CASH_OUT",196300.7,"C1330011409",11492,0,"C1936118072",0,196300.7
33,"TRANSFER",1175200.72,"C153595675",0,0,"C471039036",1428342.33,2603543.06
33,"PAYMENT",14794.4,"C1683778886",65090.01,50295.6,"M693623470",0,0
33,"CASH_OUT",6648389.9,"C1612816859",6648389.9,0,"C836514715",2609209.55,9257599.45
33,"TRANSFER",459168.31,"C202280241",720,0,"C1051807138",0,459168.31
